Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"931"	"PRDM14"	"792.4"	"Literature ChIP-seq,99;ARCHS4 Coexpression,1182;Enrichr Queries,1285;ReMap ChIP-seq,201;GTEx Coexpression,1195"	""
"gene_set_query"	"932"	"ZNF71"	"792.7"	"ARCHS4 Coexpression,671;Enrichr Queries,727;GTEx Coexpression,980"	""
"gene_set_query"	"933"	"NFATC3"	"793.0"	"ARCHS4 Coexpression,864;Enrichr Queries,635;GTEx Coexpression,880"	""
"gene_set_query"	"934"	"ZNF697"	"793.0"	"ARCHS4 Coexpression,477;Enrichr Queries,399;GTEx Coexpression,1503"	"IFIT3"
"gene_set_query"	"935"	"RBPJ"	"793.4"	"Literature ChIP-seq,18;ARCHS4 Coexpression,1452;Enrichr Queries,975;ReMap ChIP-seq,68;GTEx Coexpression,1454"	"IFITM3,IFIT3"
"gene_set_query"	"936"	"ZNF587B"	"793.5"	"ARCHS4 Coexpression,1414;GTEx Coexpression,173"	""
"gene_set_query"	"937"	"MYNN"	"795.0"	"ARCHS4 Coexpression,1469;Enrichr Queries,765;ReMap ChIP-seq,247;GTEx Coexpression,699"	""
"gene_set_query"	"938"	"ATF7"	"795.3"	"ARCHS4 Coexpression,1248;Enrichr Queries,743;ReMap ChIP-seq,48;GTEx Coexpression,1142"	"IFITM3"
"gene_set_query"	"939"	"MAFA"	"795.3"	"ARCHS4 Coexpression,354;Enrichr Queries,794;GTEx Coexpression,1238"	""
"gene_set_query"	"940"	"ZNF845"	"795.3"	"ARCHS4 Coexpression,1582;Enrichr Queries,127;GTEx Coexpression,677"	"IFI44L,IFIT3"
"gene_set_query"	"941"	"ZNF335"	"795.5"	"ARCHS4 Coexpression,965;Enrichr Queries,530;ReMap ChIP-seq,297;GTEx Coexpression,1390"	""
"gene_set_query"	"942"	"ZNF576"	"795.7"	"ARCHS4 Coexpression,533;Enrichr Queries,850;GTEx Coexpression,1004"	""
"gene_set_query"	"943"	"IRF3"	"795.8"	"ARCHS4 Coexpression,1165;ENCODE ChIP-seq,68;Enrichr Queries,987;ReMap ChIP-seq,267;GTEx Coexpression,1492"	""
"gene_set_query"	"944"	"SETDB2"	"796.3"	"ARCHS4 Coexpression,1108;Enrichr Queries,14;GTEx Coexpression,1267"	"IFITM3,ZBP1,EIF2AK2,IFI44,PARP9,XAF1,IFIT3"
"gene_set_query"	"945"	"NKX23"	"797.0"	"ARCHS4 Coexpression,1447;GTEx Coexpression,147"	""
"gene_set_query"	"946"	"FOXI3"	"797.0"	"ARCHS4 Coexpression,1303;GTEx Coexpression,291"	""
"gene_set_query"	"947"	"POU3F4"	"797.0"	"ARCHS4 Coexpression,347;Enrichr Queries,979;GTEx Coexpression,1065"	""
"gene_set_query"	"948"	"ZNF836"	"797.3"	"ARCHS4 Coexpression,816;Enrichr Queries,171;GTEx Coexpression,1405"	"IFI44,IFI44L"
"gene_set_query"	"949"	"FOXN1"	"798.0"	"ARCHS4 Coexpression,490;Enrichr Queries,1118;GTEx Coexpression,786"	""
"gene_set_query"	"950"	"ZFP91"	"798.0"	"ARCHS4 Coexpression,360;Enrichr Queries,556;GTEx Coexpression,1478"	""
"gene_set_query"	"951"	"MBD3"	"798.5"	"ARCHS4 Coexpression,861;Enrichr Queries,812;ReMap ChIP-seq,269;GTEx Coexpression,1252"	""
"gene_set_query"	"952"	"ZNF516"	"799.0"	"ARCHS4 Coexpression,854;Enrichr Queries,602;GTEx Coexpression,941"	""
"gene_set_query"	"953"	"CPXCR1"	"799.3"	"ARCHS4 Coexpression,323;Enrichr Queries,562;GTEx Coexpression,1513"	""
"gene_set_query"	"954"	"PAX4"	"799.7"	"ARCHS4 Coexpression,941;Enrichr Queries,890;GTEx Coexpression,568"	""
"gene_set_query"	"955"	"ZFHX3"	"799.7"	"ARCHS4 Coexpression,626;Enrichr Queries,891;GTEx Coexpression,882"	""
"gene_set_query"	"956"	"CCDC169SOHLH2"	"800.0"	"ARCHS4 Coexpression,800"	""
"gene_set_query"	"957"	"ZNF221"	"800.3"	"ARCHS4 Coexpression,1534;Enrichr Queries,818;GTEx Coexpression,49"	"EIF2AK2"
"gene_set_query"	"958"	"HMGA1"	"801.0"	"ARCHS4 Coexpression,750;Enrichr Queries,882;GTEx Coexpression,771"	""
"gene_set_query"	"959"	"ZNF497"	"801.3"	"ARCHS4 Coexpression,136;Enrichr Queries,1251;GTEx Coexpression,1017"	""
"gene_set_query"	"960"	"TSC22D1"	"801.3"	"ARCHS4 Coexpression,1123;Enrichr Queries,357;GTEx Coexpression,924"	"IFITM3"
"gene_set_query"	"961"	"ZNF706"	"802.0"	"ARCHS4 Coexpression,1155;Enrichr Queries,641;GTEx Coexpression,610"	""
"gene_set_query"	"962"	"ZNF544"	"802.7"	"ARCHS4 Coexpression,1198;Enrichr Queries,97;GTEx Coexpression,1113"	"IFI44L,IFIT3,TRIM22"
"gene_set_query"	"963"	"PAX2"	"802.7"	"ARCHS4 Coexpression,706;Enrichr Queries,1309;GTEx Coexpression,393"	""
"gene_set_query"	"964"	"RHOXF2"	"803.0"	"ARCHS4 Coexpression,776;Enrichr Queries,377;GTEx Coexpression,1256"	"IFIT3"
"gene_set_query"	"965"	"FOXD2"	"804.0"	"ARCHS4 Coexpression,651;Enrichr Queries,935;GTEx Coexpression,826"	""
"gene_set_query"	"966"	"ZNF709"	"804.7"	"ARCHS4 Coexpression,971;Enrichr Queries,574;GTEx Coexpression,869"	""
"gene_set_query"	"967"	"NR0B1"	"805.0"	"Literature ChIP-seq,108;ARCHS4 Coexpression,275;Enrichr Queries,1311;GTEx Coexpression,1526"	""
"gene_set_query"	"968"	"GTF2IRD2"	"805.3"	"ARCHS4 Coexpression,938;Enrichr Queries,520;GTEx Coexpression,958"	""
"gene_set_query"	"969"	"ZNF333"	"806.7"	"ARCHS4 Coexpression,1057;Enrichr Queries,718;GTEx Coexpression,645"	""
"gene_set_query"	"970"	"DMRTA2"	"806.7"	"ARCHS4 Coexpression,409;Enrichr Queries,1208;GTEx Coexpression,803"	""
"gene_set_query"	"971"	"FOXD4L3"	"807.0"	"ARCHS4 Coexpression,280;Enrichr Queries,1366;GTEx Coexpression,775"	""
"gene_set_query"	"972"	"ZNF70"	"807.7"	"ARCHS4 Coexpression,1481;Enrichr Queries,693;GTEx Coexpression,249"	""
"gene_set_query"	"973"	"ZNF98"	"808.0"	"ARCHS4 Coexpression,1202;Enrichr Queries,670;GTEx Coexpression,552"	""
"gene_set_query"	"974"	"ZNF124"	"808.7"	"ARCHS4 Coexpression,1310;Enrichr Queries,665;GTEx Coexpression,451"	""
"gene_set_query"	"975"	"ZNF607"	"808.7"	"ARCHS4 Coexpression,721;Enrichr Queries,843;GTEx Coexpression,862"	""
"gene_set_query"	"976"	"ZNF202"	"809.3"	"ARCHS4 Coexpression,213;Enrichr Queries,1267;GTEx Coexpression,948"	""
"gene_set_query"	"977"	"SIX2"	"810.5"	"ARCHS4 Coexpression,992;Enrichr Queries,1136;ReMap ChIP-seq,130;GTEx Coexpression,984"	""
"gene_set_query"	"978"	"ZNF668"	"811.3"	"ARCHS4 Coexpression,328;Enrichr Queries,625;GTEx Coexpression,1481"	""
"gene_set_query"	"979"	"ZNF623"	"811.7"	"ARCHS4 Coexpression,536;Enrichr Queries,507;GTEx Coexpression,1392"	"IFIT3"
"gene_set_query"	"980"	"ZNF639"	"812.3"	"ARCHS4 Coexpression,1070;Enrichr Queries,616;ReMap ChIP-seq,31;GTEx Coexpression,1532"	"IFITM3"
"gene_set_query"	"981"	"ZNF160"	"812.3"	"ARCHS4 Coexpression,233;Enrichr Queries,1027;GTEx Coexpression,1177"	""
"gene_set_query"	"982"	"ZNF570"	"813.0"	"ARCHS4 Coexpression,1443;Enrichr Queries,385;GTEx Coexpression,611"	"IFI44L"
"gene_set_query"	"983"	"ZNF547"	"813.3"	"ARCHS4 Coexpression,1092;Enrichr Queries,776;GTEx Coexpression,572"	""
"gene_set_query"	"984"	"POU4F1"	"814.0"	"ARCHS4 Coexpression,188;Enrichr Queries,1217;GTEx Coexpression,1037"	""
"gene_set_query"	"985"	"MBD2"	"815.0"	"ARCHS4 Coexpression,1168;Enrichr Queries,603;ReMap ChIP-seq,266;GTEx Coexpression,1223"	""
"gene_set_query"	"986"	"FOXC1"	"815.7"	"ARCHS4 Coexpression,464;Enrichr Queries,414;GTEx Coexpression,1569"	"IFITM3"
"gene_set_query"	"987"	"NKX22"	"816.0"	"ARCHS4 Coexpression,700;GTEx Coexpression,932"	""
"gene_set_query"	"988"	"ZNF785"	"816.5"	"ARCHS4 Coexpression,1382;GTEx Coexpression,251"	""
"gene_set_query"	"989"	"PITX2"	"816.7"	"ARCHS4 Coexpression,731;Enrichr Queries,929;GTEx Coexpression,790"	""
"gene_set_query"	"990"	"HIC2"	"816.7"	"ARCHS4 Coexpression,716;Enrichr Queries,958;GTEx Coexpression,776"	""
"gene_set_query"	"991"	"ZNF682"	"817.7"	"ARCHS4 Coexpression,1362;Enrichr Queries,38;GTEx Coexpression,1053"	"IFI44,XAF1,IFI44L,IFIT3"
"gene_set_query"	"992"	"IRX1"	"817.7"	"ARCHS4 Coexpression,587;Enrichr Queries,1000;GTEx Coexpression,866"	""
"gene_set_query"	"993"	"ZNF658"	"819.5"	"ARCHS4 Coexpression,1589;Enrichr Queries,50"	"IFI44,XAF1,IFI44L,IFIT3"
"gene_set_query"	"994"	"ZNF3"	"819.7"	"ARCHS4 Coexpression,741;Enrichr Queries,825;GTEx Coexpression,893"	""
"gene_set_query"	"995"	"TAL2"	"820.3"	"ARCHS4 Coexpression,1001;Enrichr Queries,938;GTEx Coexpression,522"	""
"gene_set_query"	"996"	"ZNF841"	"821.3"	"ARCHS4 Coexpression,923;Enrichr Queries,375;GTEx Coexpression,1166"	"IFI44L"
"gene_set_query"	"997"	"ZNF43"	"821.7"	"ARCHS4 Coexpression,1376;Enrichr Queries,40;GTEx Coexpression,1049"	"IFI44,XAF1,IFI44L,IFIT3"
"gene_set_query"	"998"	"TBX15"	"822.0"	"ARCHS4 Coexpression,317;Enrichr Queries,1052;GTEx Coexpression,1097"	""
"gene_set_query"	"999"	"ZSCAN31"	"823.0"	"ARCHS4 Coexpression,1201;GTEx Coexpression,445"	""
"gene_set_query"	"1000"	"ZNF780B"	"823.0"	"ARCHS4 Coexpression,893;Enrichr Queries,225;GTEx Coexpression,1351"	"EIF2AK2,IFIT3"
"gene_set_query"	"1001"	"HOXA4"	"823.0"	"ARCHS4 Coexpression,457;Enrichr Queries,1178;GTEx Coexpression,834"	""
"gene_set_query"	"1002"	"L3MBTL3"	"824.0"	"ARCHS4 Coexpression,1601;GTEx Coexpression,47"	"TRIM22"
"gene_set_query"	"1003"	"ZSCAN16"	"824.7"	"ARCHS4 Coexpression,1522;Enrichr Queries,122;GTEx Coexpression,830"	"IFI44,IFIT3"
"gene_set_query"	"1004"	"ZNF22"	"825.0"	"ARCHS4 Coexpression,1257;Enrichr Queries,283;GTEx Coexpression,935"	"IFITM3"
"gene_set_query"	"1005"	"XPA"	"825.3"	"ARCHS4 Coexpression,383;Enrichr Queries,852;GTEx Coexpression,1241"	""
"gene_set_query"	"1006"	"ZBTB22"	"825.3"	"ARCHS4 Coexpression,1078;Enrichr Queries,926;GTEx Coexpression,472"	""
"gene_set_query"	"1007"	"ZNF813"	"826.0"	"ARCHS4 Coexpression,1458;GTEx Coexpression,194"	""
"gene_set_query"	"1008"	"THAP2"	"826.7"	"ARCHS4 Coexpression,1463;Enrichr Queries,175;GTEx Coexpression,842"	"IFI44,IFIT3"
"gene_set_query"	"1009"	"ZNF414"	"826.7"	"ARCHS4 Coexpression,209;Enrichr Queries,954;GTEx Coexpression,1317"	""
"gene_set_query"	"1010"	"ZNF131"	"826.7"	"ARCHS4 Coexpression,1438;Enrichr Queries,522;GTEx Coexpression,520"	""
"gene_set_query"	"1011"	"ZNF141"	"827.0"	"ARCHS4 Coexpression,1328;Enrichr Queries,484;GTEx Coexpression,669"	"IFI44L"
"gene_set_query"	"1012"	"CRX"	"827.8"	"Literature ChIP-seq,135;ARCHS4 Coexpression,1435;Enrichr Queries,1206;GTEx Coexpression,535"	""
"gene_set_query"	"1013"	"ZNF707"	"828.0"	"ARCHS4 Coexpression,353;Enrichr Queries,737;GTEx Coexpression,1394"	""
"gene_set_query"	"1014"	"TFAP2E"	"828.7"	"ARCHS4 Coexpression,1504;Enrichr Queries,690;GTEx Coexpression,292"	""
"gene_set_query"	"1015"	"ZNF23"	"828.7"	"ARCHS4 Coexpression,1290;Enrichr Queries,372;GTEx Coexpression,824"	"IFIT3"
"gene_set_query"	"1016"	"DMTF1"	"830.0"	"ARCHS4 Coexpression,192;Enrichr Queries,800;GTEx Coexpression,1498"	""
"gene_set_query"	"1017"	"FOXN4"	"830.3"	"ARCHS4 Coexpression,652;Enrichr Queries,927;GTEx Coexpression,912"	""
"gene_set_query"	"1018"	"TCF15"	"831.0"	"ARCHS4 Coexpression,531;Enrichr Queries,450;GTEx Coexpression,1512"	"IFITM3"
"gene_set_query"	"1019"	"ZFP90"	"831.7"	"ARCHS4 Coexpression,914;Enrichr Queries,467;GTEx Coexpression,1114"	"IFIT3"
"gene_set_query"	"1020"	"TBX10"	"832.0"	"ARCHS4 Coexpression,481;Enrichr Queries,1054;GTEx Coexpression,961"	""
"gene_set_query"	"1021"	"DEAF1"	"832.3"	"ARCHS4 Coexpression,1586;Enrichr Queries,1098;ReMap ChIP-seq,236;GTEx Coexpression,409"	""
"gene_set_query"	"1022"	"HES6"	"832.3"	"ARCHS4 Coexpression,1048;Enrichr Queries,278;GTEx Coexpression,1171"	"IFITM3"
"gene_set_query"	"1023"	"AR"	"832.6"	"Literature ChIP-seq,15;ARCHS4 Coexpression,1434;Enrichr Queries,1200;ReMap ChIP-seq,192;GTEx Coexpression,1322"	"ZBP1,IFI44"
"gene_set_query"	"1024"	"GATA4"	"833.0"	"Literature ChIP-seq,85;ARCHS4 Coexpression,1605;Enrichr Queries,1269;ReMap ChIP-seq,176;GTEx Coexpression,1030"	""
"gene_set_query"	"1025"	"ZNF793"	"835.3"	"ARCHS4 Coexpression,1417;Enrichr Queries,101;GTEx Coexpression,988"	"XAF1,IFI44L,IFIT3"
"gene_set_query"	"1026"	"ZNF678"	"837.0"	"ARCHS4 Coexpression,1487;Enrichr Queries,735;GTEx Coexpression,289"	""
"gene_set_query"	"1027"	"UNCX"	"837.3"	"ARCHS4 Coexpression,966;Enrichr Queries,1340;GTEx Coexpression,206"	""
"gene_set_query"	"1028"	"BARHL2"	"837.7"	"ARCHS4 Coexpression,943;Enrichr Queries,1380;GTEx Coexpression,190"	""
"gene_set_query"	"1029"	"HOXC8"	"839.0"	"ARCHS4 Coexpression,630;Enrichr Queries,306;GTEx Coexpression,1581"	"IFIT3"
"gene_set_query"	"1030"	"MYF6"	"839.3"	"ARCHS4 Coexpression,467;Enrichr Queries,1050;GTEx Coexpression,1001"	""
"gene_set_query"	"1031"	"ZNF133"	"839.3"	"ARCHS4 Coexpression,255;Enrichr Queries,878;GTEx Coexpression,1385"	""
"gene_set_query"	"1032"	"FOXG1"	"839.7"	"ARCHS4 Coexpression,873;Enrichr Queries,1021;GTEx Coexpression,625"	""
"gene_set_query"	"1033"	"ZNF705B"	"840.0"	"ARCHS4 Coexpression,224;GTEx Coexpression,1456"	""
"gene_set_query"	"1034"	"TLX3"	"840.3"	"ARCHS4 Coexpression,329;Enrichr Queries,1369;GTEx Coexpression,823"	""
"gene_set_query"	"1035"	"TFCP2"	"840.3"	"ARCHS4 Coexpression,710;Enrichr Queries,772;GTEx Coexpression,1039"	""
"gene_set_query"	"1036"	"THAP5"	"840.3"	"ARCHS4 Coexpression,1083;Enrichr Queries,1275;GTEx Coexpression,163"	""
"gene_set_query"	"1037"	"REXO4"	"840.5"	"ARCHS4 Coexpression,295;GTEx Coexpression,1386"	""
"gene_set_query"	"1038"	"ZNF555"	"841.0"	"ARCHS4 Coexpression,806;Enrichr Queries,510;GTEx Coexpression,1207"	"IFIT3"
"gene_set_query"	"1039"	"FOXI1"	"841.0"	"ARCHS4 Coexpression,637;Enrichr Queries,1249;GTEx Coexpression,637"	""
"gene_set_query"	"1040"	"ZNF737"	"842.5"	"ARCHS4 Coexpression,849;GTEx Coexpression,836"	""
"gene_set_query"	"1041"	"ZNF660"	"842.7"	"ARCHS4 Coexpression,791;Enrichr Queries,841;GTEx Coexpression,896"	""
"gene_set_query"	"1042"	"ERG"	"843.0"	"Literature ChIP-seq,51;ARCHS4 Coexpression,1451;Enrichr Queries,1277;ReMap ChIP-seq,147;GTEx Coexpression,1289"	"PARP9"
"gene_set_query"	"1043"	"GSC"	"843.7"	"ARCHS4 Coexpression,125;Enrichr Queries,1368;GTEx Coexpression,1038"	""
"gene_set_query"	"1044"	"ZNF280A"	"843.7"	"ARCHS4 Coexpression,858;Enrichr Queries,303;GTEx Coexpression,1370"	"IFIT3"
"gene_set_query"	"1045"	"ZNF823"	"843.7"	"ARCHS4 Coexpression,1402;Enrichr Queries,506;GTEx Coexpression,623"	"IFIT3"
"gene_set_query"	"1046"	"ZNF316"	"844.7"	"ARCHS4 Coexpression,844;Enrichr Queries,656;GTEx Coexpression,1034"	""
"gene_set_query"	"1047"	"ZNF536"	"845.7"	"ARCHS4 Coexpression,604;Enrichr Queries,917;GTEx Coexpression,1016"	""
"gene_set_query"	"1048"	"MTF2"	"846.3"	"Literature ChIP-seq,79;ARCHS4 Coexpression,1424;GTEx Coexpression,1036"	""
"gene_set_query"	"1049"	"OTX2"	"847.3"	"ARCHS4 Coexpression,1243;Enrichr Queries,1329;ReMap ChIP-seq,34;GTEx Coexpression,783"	"IFI44L"
"gene_set_query"	"1050"	"TET1"	"848.0"	"Literature ChIP-seq,96;ARCHS4 Coexpression,1195;GTEx Coexpression,1253"	""
"gene_set_query"	"1051"	"ZBTB49"	"849.5"	"ARCHS4 Coexpression,894;GTEx Coexpression,805"	""
"gene_set_query"	"1052"	"PRDM10"	"850.0"	"ARCHS4 Coexpression,1082;Enrichr Queries,680;GTEx Coexpression,788"	""
"gene_set_query"	"1053"	"ZNF24"	"850.0"	"ARCHS4 Coexpression,1197;Enrichr Queries,643;ReMap ChIP-seq,246;GTEx Coexpression,1314"	""
"gene_set_query"	"1054"	"GRHL1"	"850.0"	"ARCHS4 Coexpression,1536;Enrichr Queries,810;GTEx Coexpression,204"	""
"gene_set_query"	"1055"	"ZBTB38"	"850.3"	"ARCHS4 Coexpression,113;Enrichr Queries,1170;GTEx Coexpression,1268"	""
"gene_set_query"	"1056"	"TBX2"	"850.7"	"ARCHS4 Coexpression,545;Enrichr Queries,899;GTEx Coexpression,1108"	""
"gene_set_query"	"1057"	"TCF7L1"	"850.7"	"ARCHS4 Coexpression,641;Enrichr Queries,371;GTEx Coexpression,1540"	"IFITM3"
"gene_set_query"	"1058"	"HOMEZ"	"851.0"	"ARCHS4 Coexpression,730;Enrichr Queries,483;GTEx Coexpression,1340"	"IFIT3"
"gene_set_query"	"1059"	"ZNF844"	"851.0"	"ARCHS4 Coexpression,1073;GTEx Coexpression,629"	""
"gene_set_query"	"1060"	"ZNF546"	"853.7"	"ARCHS4 Coexpression,1122;Enrichr Queries,512;GTEx Coexpression,927"	"IFIT3"
"gene_set_query"	"1061"	"FOXN2"	"854.0"	"ARCHS4 Coexpression,1549;Enrichr Queries,597;GTEx Coexpression,416"	""
"gene_set_query"	"1062"	"ZNF687"	"854.7"	"ARCHS4 Coexpression,714;Enrichr Queries,601;GTEx Coexpression,1249"	""
"gene_set_query"	"1063"	"EN1"	"854.7"	"ARCHS4 Coexpression,660;Enrichr Queries,1327;GTEx Coexpression,577"	""
"gene_set_query"	"1064"	"ZNF501"	"855.3"	"ARCHS4 Coexpression,1442;Enrichr Queries,211;GTEx Coexpression,913"	"IFI44,IFIT3"
"gene_set_query"	"1065"	"RFX8"	"856.0"	"ARCHS4 Coexpression,253;GTEx Coexpression,1459"	""
"gene_set_query"	"1066"	"KCMF1"	"856.0"	"ARCHS4 Coexpression,387;Enrichr Queries,662;GTEx Coexpression,1519"	""
"gene_set_query"	"1067"	"ZBTB6"	"856.0"	"ARCHS4 Coexpression,271;Enrichr Queries,1133;GTEx Coexpression,1164"	""
"gene_set_query"	"1068"	"ZNF511"	"856.3"	"ARCHS4 Coexpression,746;Enrichr Queries,1299;GTEx Coexpression,524"	""
"gene_set_query"	"1069"	"HELT"	"857.0"	"ARCHS4 Coexpression,452;Enrichr Queries,1386;GTEx Coexpression,733"	""
"gene_set_query"	"1070"	"FOSB"	"857.3"	"ARCHS4 Coexpression,1205;Enrichr Queries,192;GTEx Coexpression,1175"	"IFITM3,IFIT3"
"gene_set_query"	"1071"	"TIGD5"	"857.7"	"ARCHS4 Coexpression,896;Enrichr Queries,653;GTEx Coexpression,1024"	""
"gene_set_query"	"1072"	"ZNF90"	"859.3"	"ARCHS4 Coexpression,120;Enrichr Queries,1265;GTEx Coexpression,1193"	""
"gene_set_query"	"1073"	"ZNF439"	"859.7"	"ARCHS4 Coexpression,1084;Enrichr Queries,24;GTEx Coexpression,1471"	"IFI44,XAF1,IFI44L,IFIT3,TRIM22"
"gene_set_query"	"1074"	"SETBP1"	"859.7"	"ARCHS4 Coexpression,497;Enrichr Queries,618;GTEx Coexpression,1464"	""
"gene_set_query"	"1075"	"ARID2"	"859.8"	"ARCHS4 Coexpression,1333;Enrichr Queries,706;ReMap ChIP-seq,134;GTEx Coexpression,1266"	""
"gene_set_query"	"1076"	"ZNF771"	"860.3"	"ARCHS4 Coexpression,274;Enrichr Queries,1278;GTEx Coexpression,1029"	""
"gene_set_query"	"1077"	"MYSM1"	"862.0"	"ARCHS4 Coexpression,1196;Enrichr Queries,923;GTEx Coexpression,467"	""
"gene_set_query"	"1078"	"CIC"	"863.7"	"ARCHS4 Coexpression,1499;Enrichr Queries,569;GTEx Coexpression,523"	""
"gene_set_query"	"1079"	"ZBTB4"	"863.7"	"ARCHS4 Coexpression,1472;Enrichr Queries,814;GTEx Coexpression,305"	""
"gene_set_query"	"1080"	"ZNF551"	"864.0"	"ARCHS4 Coexpression,1169;Enrichr Queries,325;GTEx Coexpression,1098"	"IFIT3"
"gene_set_query"	"1081"	"PRDM4"	"866.0"	"ARCHS4 Coexpression,1403;Enrichr Queries,951;GTEx Coexpression,244"	""
"gene_set_query"	"1082"	"ZNF585B"	"866.3"	"ARCHS4 Coexpression,692;Enrichr Queries,902;GTEx Coexpression,1005"	""
"gene_set_query"	"1083"	"ZNF300"	"866.7"	"ARCHS4 Coexpression,1087;Enrichr Queries,82;GTEx Coexpression,1431"	"IFI44,IFI44L,IFIT3"
"gene_set_query"	"1084"	"ZNF142"	"866.7"	"ARCHS4 Coexpression,1129;Enrichr Queries,642;GTEx Coexpression,829"	""
"gene_set_query"	"1085"	"ZNF275"	"867.0"	"ARCHS4 Coexpression,1015;Enrichr Queries,138;GTEx Coexpression,1448"	"IFITM3,IFIT3"
"gene_set_query"	"1086"	"SNAI2"	"867.3"	"ARCHS4 Coexpression,1610;Enrichr Queries,274;ReMap ChIP-seq,205;GTEx Coexpression,1380"	"IFITM3"
"gene_set_query"	"1087"	"HOXD10"	"867.3"	"ARCHS4 Coexpression,1369;Enrichr Queries,319;GTEx Coexpression,914"	"IFIT3"
"gene_set_query"	"1088"	"EBF3"	"867.3"	"ARCHS4 Coexpression,365;Enrichr Queries,1134;GTEx Coexpression,1103"	""
"gene_set_query"	"1089"	"ZNF232"	"868.0"	"ARCHS4 Coexpression,606;Enrichr Queries,1183;GTEx Coexpression,815"	""
"gene_set_query"	"1090"	"JRKL"	"868.3"	"ARCHS4 Coexpression,539;Enrichr Queries,525;GTEx Coexpression,1541"	""
"gene_set_query"	"1091"	"ZNF599"	"869.3"	"ARCHS4 Coexpression,530;Enrichr Queries,679;GTEx Coexpression,1399"	""
"gene_set_query"	"1092"	"TBX5"	"870.0"	"Literature ChIP-seq,57;ARCHS4 Coexpression,1429;Enrichr Queries,853;GTEx Coexpression,1141"	"EIF2AK2"
"gene_set_query"	"1093"	"ZNF484"	"870.7"	"ARCHS4 Coexpression,1607;Enrichr Queries,431;GTEx Coexpression,574"	"IFIT3"
"gene_set_query"	"1094"	"CUX2"	"871.0"	"ARCHS4 Coexpression,388;Enrichr Queries,781;GTEx Coexpression,1444"	""
"gene_set_query"	"1095"	"ZNF891"	"871.0"	"ARCHS4 Coexpression,1072;GTEx Coexpression,670"	""
"gene_set_query"	"1096"	"SCMH1"	"872.5"	"ARCHS4 Coexpression,399;GTEx Coexpression,1346"	""
"gene_set_query"	"1097"	"HOXB5"	"872.7"	"ARCHS4 Coexpression,1081;Enrichr Queries,1072;GTEx Coexpression,465"	""
"gene_set_query"	"1098"	"OVOL3"	"873.0"	"ARCHS4 Coexpression,984;GTEx Coexpression,762"	""
"gene_set_query"	"1099"	"ZNF226"	"873.3"	"ARCHS4 Coexpression,1408;Enrichr Queries,230;GTEx Coexpression,982"	"IFI44,IFIT3"
"gene_set_query"	"1100"	"KLF17"	"873.7"	"ARCHS4 Coexpression,884;Enrichr Queries,314;GTEx Coexpression,1423"	"IFI44"
"gene_set_query"	"1101"	"OLIG3"	"874.3"	"ARCHS4 Coexpression,517;Enrichr Queries,1347;GTEx Coexpression,759"	""
"gene_set_query"	"1102"	"ZNF665"	"875.0"	"ARCHS4 Coexpression,1177;Enrichr Queries,154;GTEx Coexpression,1294"	"IFITM3,IFIT3"
"gene_set_query"	"1103"	"ZXDC"	"875.3"	"ARCHS4 Coexpression,828;Enrichr Queries,664;GTEx Coexpression,1134"	""
"gene_set_query"	"1104"	"FEZF1"	"876.7"	"ARCHS4 Coexpression,401;Enrichr Queries,1230;GTEx Coexpression,999"	""
"gene_set_query"	"1105"	"PRDM8"	"878.0"	"ARCHS4 Coexpression,889;Enrichr Queries,150;GTEx Coexpression,1595"	"IFI44,IFIT3"
"gene_set_query"	"1106"	"TBX3"	"878.5"	"Literature ChIP-seq,120;ARCHS4 Coexpression,994;Enrichr Queries,870;GTEx Coexpression,1530"	""
"gene_set_query"	"1107"	"HOXA9"	"878.8"	"ARCHS4 Coexpression,1468;Enrichr Queries,1199;ReMap ChIP-seq,132;GTEx Coexpression,716"	""
"gene_set_query"	"1108"	"ZFP42"	"879.0"	"Literature ChIP-seq,41;ARCHS4 Coexpression,1246;Enrichr Queries,964;GTEx Coexpression,1265"	"PARP9"
"gene_set_query"	"1109"	"ZNF280D"	"879.0"	"ARCHS4 Coexpression,42;Enrichr Queries,1176;GTEx Coexpression,1419"	"XAF1"
"gene_set_query"	"1110"	"ZHX3"	"879.0"	"ARCHS4 Coexpression,913;Enrichr Queries,640;GTEx Coexpression,1084"	""
"gene_set_query"	"1111"	"ZNF543"	"879.0"	"ARCHS4 Coexpression,1624;Enrichr Queries,832;GTEx Coexpression,181"	""
"gene_set_query"	"1112"	"PRDM16"	"879.0"	"Literature ChIP-seq,154;ARCHS4 Coexpression,739;Enrichr Queries,1246;GTEx Coexpression,1377"	""
"gene_set_query"	"1113"	"ZNF557"	"879.0"	"ARCHS4 Coexpression,915;Enrichr Queries,759;GTEx Coexpression,963"	""
"gene_set_query"	"1114"	"GSC2"	"880.0"	"ARCHS4 Coexpression,362;Enrichr Queries,1401;GTEx Coexpression,877"	""
"gene_set_query"	"1115"	"ZNF200"	"880.0"	"ARCHS4 Coexpression,1109;Enrichr Queries,505;GTEx Coexpression,1026"	"IFIT3"
"gene_set_query"	"1116"	"SP5"	"881.0"	"ARCHS4 Coexpression,1266;Enrichr Queries,829;GTEx Coexpression,548"	""
"gene_set_query"	"1117"	"ZNF77"	"881.7"	"ARCHS4 Coexpression,1431;Enrichr Queries,655;GTEx Coexpression,559"	""
